,id,alias,name,description,subscriptionCount,subscribed,read,createdAt,updatedAt,canPost,ignorePost,invisible,isSchool,fullyAnonymous,canUseNickname,shouldCategorized,shouldPostCategorized,hasPostCategories,titlePlaceholder,postTitlePlaceholder,subcategories,topics,nsfw,limitCountries,limitStage,availableLayouts,favorite,postThumbnail.size,ipCountryCondition.exclude,ipCountryCondition.include,postCount.last30Days,heroImage.url,heroImage.type,heroImage.width,heroImage.height,logo.url,logo.type,logo.width,logo.height,mediaThreshold.RACY,mediaThreshold.ADULT,mediaThreshold.VIOLENCE
460,42528f0b-02e5-4493-8891-cc1c01eed184,hsinchu,新竹,"哈囉大家 這裡是新竹版 
只要你對新竹有興趣或是有任何疑問任何想知道的都歡迎來這邊與大家一起討論
或是分享各種大大小小新舊事物給大家呦",6941,False,False,2020-12-10T08:43:36.269Z,2020-12-16T19:16:43.294Z,False,False,False,False,False,True,False,False,True,,,[],[],False,[],0,"['classic', 'image', 'video', 'link']",False,small,,,50,,,,,https://megapx-assets.dcard.tw/images/f63b1cc1-a275-41c9-a511-bafe38e1599c/orig.jpeg,image/jpeg,200.0,200.0,,,
401,77956722-a5a4-4640-8ebd-93797ae15f44,realtor,房仲業,"發文請依照格式標題簽分類：#買賣 #租賃 #新聞 #閒聊 #心得 #資訊 #推薦

謝謝>W<",6882,False,False,2020-04-20T06:00:11.736Z,2020-09-14T06:45:41.355Z,False,False,False,False,False,True,False,False,False,,#買賣 #租賃 #新聞 #閒聊 #心得 #資訊 #推薦  推薦標題後請加地區例：台北信義區、台中西屯區、台南中西區,[],[],False,[],0,"['classic', 'link']",False,small,[],[],33,https://megapx-assets.dcard.tw/images/5585261c-774e-41fe-87f0-07e02957ece2/full.jpeg,image/jpeg,1800.0,600.0,https://megapx-assets.dcard.tw/images/525d623f-b62f-470f-a537-fad05175e0b9/orig.jpeg,image/jpeg,98.0,98.0,,,
100,63a0d93e-acc5-4664-b55a-81e6fe0a4d88,csu,正修科大,正修科大板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,6853,False,False,2016-06-29T02:36:10.704Z,2020-08-13T08:41:33.953Z,False,False,False,True,False,True,False,False,False,,,['課程評價'],[],False,[],0,"['classic', 'link']",False,small,[],[],98,https://megapx-assets.dcard.tw/images/26ca693f-e13f-4342-9dc4-ff0de3dd32d5/orig.jpeg,image/jpeg,1800.0,600.0,https://megapx-assets.dcard.tw/images/0cc0d5ae-535f-4e65-bddb-aa4aed767f05/orig.jpeg,image/jpeg,200.0,200.0,,,
30,0b8a02a7-98c1-4da9-8c15-b3dea327ec65,ntpu,臺北大學,臺北大學板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,6810,False,False,2016-05-20T07:15:15.786Z,2020-08-13T08:43:09.300Z,False,False,False,True,False,True,False,False,False,,,['課程評價'],[],False,[],0,"['classic', 'link']",False,small,[],[],233,https://megapx-assets.dcard.tw/images/f8335431-74ef-49cb-94cd-b44df550774f/orig.jpeg,image/jpeg,1800.0,600.0,https://megapx-assets.dcard.tw/images/291d6a9e-69ce-4243-a31a-e60b45184e07/orig.jpeg,image/jpeg,200.0,200.0,,,
47,e3d1e6b1-d675-4827-863d-7565701fea9d,cgu,長庚大學,長庚大學板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,6755,False,False,2016-05-21T00:15:15.811Z,2020-08-13T08:47:43.236Z,False,False,False,True,False,True,False,False,False,,,['課程評價'],[],False,[],0,"['classic', 'link']",False,small,[],[],156,https://megapx-assets.dcard.tw/images/114b05c6-3d70-4b8f-ad97-1490451df1d2/orig.jpeg,image/jpeg,1800.0,600.0,https://megapx-assets.dcard.tw/images/0ef60da5-1c27-4f4a-a5ba-d1a9bd2e1e97/orig.jpeg,image/jpeg,200.0,200.0,,,
70,97816f4d-615e-4e42-aed2-4c14cde57497,cjcu,長榮大學,長榮大學板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,6682,False,False,2016-05-21T23:15:15.843Z,2020-08-13T08:45:07.502Z,False,False,False,True,False,True,False,False,False,,,['課程評價'],[],False,[],0,"['classic', 'link']",False,small,[],[],366,https://megapx-assets.dcard.tw/images/af7f9a0e-53f8-4a70-8ba0-0a11e0dc410e/orig.jpeg,image/jpeg,1800.0,600.0,https://megapx-assets.dcard.tw/images/6a9f7f6f-e379-4fd8-b319-3dddc50c43dc/orig.jpeg,image/jpeg,200.0,200.0,,,
106,2df6b29d-a531-464e-a45f-568b2586b7e5,hwai,中華醫事科技大學,中華醫事科技大學板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,6635,False,False,2016-07-15T04:06:37.278Z,2020-08-13T08:41:52.401Z,False,False,False,True,False,True,False,False,False,,,['課程評價'],[],False,[],0,"['classic', 'link']",False,small,[],[],275,https://megapx-assets.dcard.tw/images/cf85fd20-79f5-43ce-a65e-792403328377/orig.jpeg,image/jpeg,1800.0,600.0,https://megapx-assets.dcard.tw/images/20929e6f-ed55-463e-b382-5676e75b5e31/orig.jpeg,image/jpeg,200.0,200.0,,,
193,7bca8c34-f996-4792-ad9c-3e992ca93158,hkfreshmen,港澳 FM 升學,呢度係比今年9月入大學／大專同現任大學生交流既地方～發文請注意需超過15個中文字,6613,False,False,2019-05-13T05:48:19.129Z,2020-05-08T08:32:15.309Z,False,True,False,False,False,True,False,False,False,,,[],"['FM', '升學', 'DSE']",False,[],0,['classic'],False,small,,,55,https://megapx-assets.dcard.tw/images/40a3139c-9d1b-4089-9a65-ae185c36e100/orig.jpeg,image/jpeg,7500.0,2501.0,https://megapx-assets.dcard.tw/images/09002533-34eb-4fe3-a66f-fba7f25b3bf9/orig.jpeg,image/jpeg,200.0,200.0,,,
85,e6070620-592a-405c-9793-e9ff5b41795a,ltu,嶺東科大,嶺東科大板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,6541,False,False,2016-05-22T14:15:15.863Z,2020-08-13T08:52:07.587Z,False,False,False,True,False,True,False,False,False,,,['課程評價'],[],False,[],0,"['classic', 'link']",False,small,[],[],236,https://megapx-assets.dcard.tw/images/77c0c4ab-e947-4ccd-92f0-6e99ea1d3b5f/orig.jpeg,image/jpeg,1800.0,600.0,https://megapx-assets.dcard.tw/images/b83744ac-47f6-4f2c-bf1f-d8c930f7e834/orig.jpeg,image/jpeg,200.0,200.0,,,
422,f0c59f55-18bb-4190-a15a-a5413ca9fa9d,japan_star,日本明星,"歡迎各位小夥伴來到日本明星板！🥳
在這裡，你可以盡情跟大家討論你喜歡的日本明星✨",6516,False,False,2020-07-31T03:45:51.603Z,2020-10-08T08:38:55.710Z,False,False,False,False,False,True,False,False,False,,,[],"['演員', '模特兒', '歌手', '聲優', '偶像']",False,[],0,"['classic', 'link', 'image', 'video']",False,small,[],[],29,https://megapx-assets.dcard.tw/images/61b69d0d-a1d4-4ca0-9462-f3943456e2a8/orig.jpeg,image/jpeg,1005.0,335.0,https://megapx-assets.dcard.tw/images/dac23ce2-5273-44e3-ab71-8418df5e6d59/orig.jpeg,image/jpeg,200.0,200.0,,,
68,7bb92698-8095-43c0-9702-41fd32a892b8,nkuht,高雄餐旅大學,高雄餐旅大學板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,6453,False,False,2016-05-21T21:15:15.840Z,2020-08-13T08:52:50.944Z,False,False,False,True,False,True,False,False,False,,,['課程評價'],[],False,[],0,"['classic', 'link']",False,small,[],[],463,https://megapx-assets.dcard.tw/images/bf0ff419-8c1a-492f-9a5c-9ea53218b2a4/orig.jpeg,image/jpeg,1800.0,600.0,https://megapx-assets.dcard.tw/images/2271d055-674f-49d8-b8d7-fa59214e75d8/orig.jpeg,image/jpeg,200.0,200.0,,,
423,a98953c3-52e1-4f06-b788-8e15634dbbaa,crystal,水晶礦石,歡迎喜愛與研究水晶與礦石的朋友們這裡為大家分享與討論水晶與礦石...等事物的專屬園地,6451,False,False,2020-07-31T03:46:29.035Z,2020-09-14T06:46:54.600Z,False,False,False,False,False,True,False,False,False,,,[],[],False,[],0,"['classic', 'link']",False,small,[],[],170,https://megapx-assets.dcard.tw/images/e9456bec-544c-44cc-80e6-8de342e69592/orig.jpeg,image/jpeg,1800.0,600.0,https://megapx-assets.dcard.tw/images/9209af64-76c3-4234-8141-1a031672d0c7/orig.jpeg,image/jpeg,200.0,200.0,,,
29,eb59cc29-b856-4e45-8ff8-4936aeefc122,nsysu,中山大學,中山大學板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,6369,False,False,2016-05-20T06:15:15.785Z,2020-08-13T08:46:29.870Z,False,False,False,True,False,True,False,False,False,,,['課程評價'],[],False,[],0,"['classic', 'link']",False,small,[],[],105,https://megapx-assets.dcard.tw/images/fa56c166-40ad-4b7b-be89-c89f3bf70d9c/orig.jpeg,image/jpeg,1800.0,600.0,https://megapx-assets.dcard.tw/images/13a7a3c2-40a8-4b57-b230-3035ecff7a96/orig.jpeg,image/jpeg,200.0,200.0,,,
53,0c371cbf-9447-4e80-a8cf-3a742a59566f,cgust,長庚科大,長庚科大板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,6345,False,False,2016-05-21T06:15:15.819Z,2020-08-13T08:57:07.458Z,False,False,False,True,False,True,False,False,False,,,['課程評價'],[],False,[],0,"['classic', 'link']",False,small,[],[],217,https://megapx-assets.dcard.tw/images/806d1fb7-1815-4f21-b2bc-57ddd16feba7/orig.jpeg,image/jpeg,1800.0,600.0,https://megapx-assets.dcard.tw/images/7b34e031-d948-4720-b56d-ac47fc767fac/orig.jpeg,image/jpeg,200.0,200.0,,,
425,08b853ae-f652-4cb2-b5ea-21c6909db951,esports,電競實況,"在 Dcard 上找不到電競和實況相關的看板？Say no more fam ( •̀ ω •́ )✧ 
儘管在這裡分享與電競或實況相關的大小事，讓我們一同於 Dcard 掀起這股熱潮吧ヾ(≧▽≦*)o 但開心分享前，還是要記得詳閱全板板規和電競實況板規以免受罰喔(～￣▽￣)～",6310,False,False,2020-07-31T03:48:39.592Z,2020-08-13T14:33:20.295Z,False,False,False,False,False,True,False,False,True,,請先閱讀板規再行發文，以免遭受禁言或停權處分。,[],"['電競', '實況', 'Twitch', 'YoutubeGaming', 'FacebookGaming', '直播', '嗨賴']",False,[],0,"['classic', 'image', 'video', 'link']",False,small,[],[],33,https://megapx-assets.dcard.tw/images/fac5d449-9423-4fc5-86c6-899fad31bd17/full.jpeg,image/jpeg,1800.0,600.0,https://megapx-assets.dcard.tw/images/1e6b4273-ff6b-4e3c-bff8-6e9df2bff127/full.jpeg,image/jpeg,200.0,200.0,,,
410,e064be2b-13f8-468a-9e88-b357170a0e33,identity_v,第五人格,歡迎大家在這個板上一起討論第五這個遊戲～,6241,False,False,2020-05-19T05:37:14.181Z,2020-09-24T08:32:07.418Z,False,False,False,False,False,True,False,False,False,,,[],"['教學', '金光', '討論', '公告', '情報']",False,[],0,"['classic', 'link', 'image', 'video']",False,small,[],[],214,https://megapx-assets.dcard.tw/images/29a685d7-f4c0-49de-b46e-f787a4eb7033/orig.jpeg,image/jpeg,1029.0,343.0,https://megapx-assets.dcard.tw/images/be582a3b-d843-4cd4-8903-3552f922b7b1/orig.jpeg,image/jpeg,179.0,179.0,,,
483,0a24ebc1-46f1-4a0a-8699-bbac5ac69abd,men_dressup,男生穿搭,提供男生穿搭討論的小天地，任何男性時尚潮流相關話題也可以在此發文詢問！,6200,False,False,2021-04-08T07:47:31.246Z,2021-04-08T08:07:52.434Z,False,False,False,False,False,True,False,False,False,,,[],[],False,[],0,"['classic', 'video', 'image', 'link']",False,small,,,57,https://megapx-assets.dcard.tw/images/7ad6835c-caf8-4aba-8122-c52688acb13c/full.jpeg,image/jpeg,1800.0,600.0,https://megapx-assets.dcard.tw/images/e631e2b1-1f74-429f-a9ba-3f883adf3f82/full.jpeg,image/jpeg,200.0,200.0,,,
320,79b1968a-3d30-43b9-b413-1977725cf7f0,tennis,網球,供討論、分享、詢問與網球相關的話題。或是各種國內外賽事（例：溫網、法網等...）皆可在此討論！,6156,False,False,2020-02-04T07:44:03.573Z,2020-05-20T10:27:51.667Z,False,False,False,False,False,True,True,False,False,發文請記得在下一步驟加入話題或其他相關分類喲！,,['溫網'],"['溫網', '澳網', '法網', '美網', '拉沃盃']",False,[],0,['classic'],False,small,,,15,https://megapx-assets.dcard.tw/images/fc9ccbc2-2762-45d1-92fa-d52cb15b967d/orig.jpeg,image/jpeg,1800.0,600.0,https://megapx-assets.dcard.tw/images/df96afef-6c3c-493a-8bfb-f49707cdafe0/full.jpeg,image/jpeg,200.0,200.0,,,
79,6997411c-63de-459b-be62-feb8116f4cde,must,明新科技大學,明新科技大學板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,6112,False,False,2016-05-22T08:15:15.855Z,2020-08-13T08:46:18.196Z,False,False,False,True,False,True,False,False,False,,,['課程評價'],[],False,[],0,"['classic', 'link']",False,small,[],[],97,https://megapx-assets.dcard.tw/images/8a5ac832-f32b-4152-ae0f-69b5845b0569/orig.jpeg,image/jpeg,1800.0,600.0,https://megapx-assets.dcard.tw/images/365bbd02-f689-4f77-b499-c81706a9257e/orig.jpeg,image/jpeg,200.0,200.0,,,
158,9f519a33-80a0-4cec-a309-15d03959d27a,szmc,樹人醫護管理專科學校,樹人醫護管理專科學校板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,6108,False,False,2016-09-23T09:35:46.370Z,2020-08-13T08:43:56.892Z,False,False,False,True,False,True,False,False,False,,,['課程評價'],[],False,[],0,"['classic', 'link']",False,small,[],[],312,https://megapx-assets.dcard.tw/images/13e4b36c-7a40-42b7-9ed9-c2d9cbf0cf28/orig.jpeg,image/jpeg,1800.0,600.0,https://megapx-assets.dcard.tw/images/0be96bba-280e-4265-a686-211e339c92f8/orig.jpeg,image/jpeg,200.0,200.0,,,
26,5e7919b5-805c-41c7-ad27-332105f9c614,yzu,元智大學,元智大學板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,6108,False,False,2016-05-20T03:15:15.781Z,2020-08-13T09:00:29.646Z,False,False,False,True,False,True,False,False,False,,,['課程評價'],[],False,[],0,"['classic', 'link']",False,small,[],[],261,https://megapx-assets.dcard.tw/images/0f91df24-f7c0-4c92-8b83-8d962e4090e3/orig.jpeg,image/jpeg,1800.0,600.0,https://megapx-assets.dcard.tw/images/8a7ee551-2866-4719-8444-ae7bd322c9fd/orig.jpeg,image/jpeg,200.0,200.0,,,
42,eb2908f1-803b-4b4e-ba6a-fc2edaec221b,ncyu,嘉義大學,嘉義大學板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,6086,False,False,2016-05-20T19:15:15.804Z,2020-08-13T08:59:09.863Z,False,False,False,True,False,True,False,False,False,,,['課程評價'],[],False,[],0,"['classic', 'link']",False,small,[],[],215,https://megapx-assets.dcard.tw/images/9e688bcd-5c03-4e67-9922-3c0b9f362714/orig.jpeg,image/jpeg,1800.0,600.0,https://megapx-assets.dcard.tw/images/7790a600-068d-4dea-8eee-e97aee26185e/orig.jpeg,image/jpeg,200.0,200.0,,,
403,90eceb29-529f-4179-962f-b15d1a1f4740,dashcam,行車記錄器,綠燈可以再等，人生不能重來,6015,False,False,2020-05-14T07:05:00.527Z,2020-07-15T06:17:50.527Z,False,False,False,False,False,True,False,False,True,如果內容可能令人不適，請於標題加上 #可能不適 提醒,,[],['行車記錄器'],False,[],0,"['classic', 'image', 'video', 'link']",False,small,[],[],37,https://megapx-assets.dcard.tw/images/6864d348-089a-4b18-a042-715ccb7678e0/orig.jpeg,image/jpeg,1200.0,399.0,https://megapx-assets.dcard.tw/images/edf6e0d9-fdd8-42e7-aa9a-9ef5a7606036/orig.jpeg,image/jpeg,200.0,200.0,,,
103,753d7474-2de4-47a7-bcf6-b047b4301b90,ctust,中臺科大,中臺科大板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,5970,False,False,2016-07-05T17:46:58.770Z,2020-08-13T08:48:42.478Z,False,False,False,True,False,True,False,False,False,,,['課程評價'],[],False,[],0,"['classic', 'link']",False,small,[],[],179,https://megapx-assets.dcard.tw/images/5aa65510-041e-4608-826f-7b7f1edd15d4/orig.jpeg,image/jpeg,1800.0,600.0,https://megapx-assets.dcard.tw/images/4e92d76a-068d-440f-99d6-c904e48f91f6/orig.jpeg,image/jpeg,200.0,200.0,,,
75,7a5177df-fa34-4add-b562-68ab93c6f9fa,stu,樹德科技大學,樹德科技大學板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,5921,False,False,2016-05-22T04:15:15.849Z,2020-08-13T08:43:46.107Z,False,False,False,True,False,True,False,False,False,,,['課程評價'],[],False,[],0,"['classic', 'link']",False,small,[],[],210,https://megapx-assets.dcard.tw/images/6e9976fa-e649-423a-8b3a-033bd809a7a2/orig.jpeg,image/jpeg,1800.0,600.0,https://megapx-assets.dcard.tw/images/0c132aa1-46b0-449c-bd1c-db47dba22ec2/orig.jpeg,image/jpeg,200.0,200.0,,,
477,3fc54182-dc8a-4008-82ba-a12ac2e09a8c,got7,GOT7,"歡迎各位在這裡討論跟GOT7有關的一切、一起交流哦～
也歡迎路人粉、音粉甚至是還不認識GOT7的朋友們一起來了解我們帥氣又多才多藝的7位寶藏男孩哦❤️",5897,False,False,2021-01-30T09:56:22.676Z,2021-03-02T03:17:27.752Z,False,False,False,False,False,True,False,False,True,,發表文章前，可選擇分類，讓瀏覽者能夠更一目了然哦～,[],[],False,[],0,"['classic', 'video', 'image', 'link']",False,small,,,49,https://megapx-assets.dcard.tw/images/a37c2c4b-0898-43a1-a94a-2a3c71612bea/orig.jpeg,image/jpeg,1800.0,600.0,https://megapx-assets.dcard.tw/images/1485ff77-546c-475d-890f-5d04fb4024cf/orig.jpeg,image/jpeg,200.0,200.0,,,
184,0e571b3a-aca2-4423-8136-3245adfbedbb,hkmaculife,港澳 u life,專屬於香港澳門討論校園大小事o既討論區～無論係宿舍生活定係讀書話題都可以係度討論～發文請注意需超過15個中文字,5867,False,False,2018-12-28T07:06:56.597Z,2020-10-28T08:09:40.456Z,False,True,True,False,False,True,False,False,False,,,[],"['Ulife', '宿舍', 'Sem', '大學']",False,"['HK', 'MO']",0,"['classic', 'image', 'video', 'link']",False,small,,,156,https://megapx-assets.dcard.tw/images/7b511f59-c288-4b99-9ab8-12b606a3221d/orig.jpeg,image/jpeg,7500.0,2501.0,https://megapx-assets.dcard.tw/images/01831e30-b95e-46ca-980f-f33f958061b3/orig.jpeg,image/jpeg,200.0,200.0,,,
